repo_name,commit_num,commit,code_slice,ground_truth,prediction
Crypton,19,e5f4c,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_CNVService.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,19,e5f4c,<module>@RSA-encryption_Intro-Challenges_Challenge-1_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,19,e5f4c,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,20,43faf,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_baby_crypt_baby_crypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,20,43faf,<module>@RSA-encryption_Factorisation-Fermat_Challenges_Crafted-RSA_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,20,43faf,<module>@RSA-encryption_Intro-Challenges_Challenge-3_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,20,43faf,<module>@RSA-encryption_Attack-Wiener_Challenges_Multi_Layer_RSA_Multi_LayerRSAencrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,20,43faf,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,20,43faf,<module>@RSA-encryption_Intro-Challenges_Challenge-2_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,20,43faf,<module>@Block-Cipher_Attack-CBC-Padding-Oracle_Challenges_Secret_Server_secretserver-03f9e1472f1088fcf5571d3288e759e3.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,20,43faf,NEW@<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,20,43faf,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,20,43faf,<module>@RSA-encryption_Attack-Coppersmith_Challenges_stereotypes_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,20,43faf,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_Secret_Server_secretserver-03f9e1472f1088fcf5571d3288e759e3.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,20,43faf,<module>@RSA-encryption_Factorisation-Fermat_Challenges_qproximity_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,20,43faf,<module>@RSA-encryption_Intro-Challenges_Challenge-4_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,20,43faf,<module>@RSA-encryption_Intro-Challenges_Challenge-0_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,20,43faf,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_CNVService.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,20,43faf,<module>@RSA-encryption_Intro-Challenges_Challenge-1_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,20,43faf,NEW@<module>@RSA-encryption_Intro-Challenges_C4-reloaded_encrypt.py_slice.py,Full Attack Chain,Full Attack Chain
Crypton,20,43faf,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,21,56703,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_baby_crypt_baby_crypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,21,56703,<module>@RSA-encryption_Factorisation-Fermat_Challenges_Crafted-RSA_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,21,56703,NEW@<module>@RSA-encryption_Intro-Challenges_Meth_M4th_encrypt.py_slice.py,Benign,Benign
Crypton,21,56703,<module>@RSA-encryption_Intro-Challenges_Challenge-3_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,21,56703,<module>@RSA-encryption_Attack-Wiener_Challenges_Multi_Layer_RSA_Multi_LayerRSAencrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,21,56703,<module>@RSA-encryption_Intro-Challenges_C4-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,21,56703,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,21,56703,<module>@RSA-encryption_Intro-Challenges_Challenge-2_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,21,56703,<module>@Block-Cipher_Attack-CBC-Padding-Oracle_Challenges_Secret_Server_secretserver-03f9e1472f1088fcf5571d3288e759e3.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,21,56703,NEW@<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,21,56703,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,21,56703,<module>@RSA-encryption_Attack-Coppersmith_Challenges_stereotypes_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,21,56703,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_Secret_Server_secretserver-03f9e1472f1088fcf5571d3288e759e3.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,21,56703,<module>@RSA-encryption_Factorisation-Fermat_Challenges_qproximity_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,21,56703,<module>@RSA-encryption_Intro-Challenges_Challenge-4_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,21,56703,<module>@RSA-encryption_Intro-Challenges_Challenge-0_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,21,56703,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_CNVService.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,21,56703,<module>@RSA-encryption_Intro-Challenges_Challenge-1_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,21,56703,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,22,a492a,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_baby_crypt_baby_crypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,22,a492a,<module>@RSA-encryption_Factorisation-Fermat_Challenges_Crafted-RSA_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,22,a492a,<module>@RSA-encryption_Intro-Challenges_Challenge-3_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,22,a492a,<module>@RSA-encryption_Attack-Wiener_Challenges_Multi_Layer_RSA_Multi_LayerRSAencrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,22,a492a,<module>@RSA-encryption_Intro-Challenges_Meth_M4th_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,22,a492a,<module>@RSA-encryption_Intro-Challenges_C4-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,22,a492a,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,22,a492a,<module>@RSA-encryption_Intro-Challenges_Challenge-2_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,22,a492a,<module>@Block-Cipher_Attack-CBC-Padding-Oracle_Challenges_Secret_Server_secretserver-03f9e1472f1088fcf5571d3288e759e3.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,22,a492a,NEW@<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,22,a492a,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,22,a492a,<module>@RSA-encryption_Attack-Coppersmith_Challenges_stereotypes_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,22,a492a,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_Secret_Server_secretserver-03f9e1472f1088fcf5571d3288e759e3.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,22,a492a,NEW@<module>@RSA-encryption_Intro-Challenges_Labyrinth-of-Suffering_encrypt.py_slice.py,Full Attack Chain,Full Attack Chain
Crypton,22,a492a,<module>@RSA-encryption_Factorisation-Fermat_Challenges_qproximity_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,22,a492a,<module>@RSA-encryption_Intro-Challenges_Challenge-4_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,22,a492a,<module>@RSA-encryption_Intro-Challenges_Challenge-0_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,22,a492a,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_CNVService.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,22,a492a,<module>@RSA-encryption_Intro-Challenges_Challenge-1_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,22,a492a,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_baby_crypt_baby_crypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,<module>@RSA-encryption_Factorisation-Fermat_Challenges_Crafted-RSA_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,<module>@RSA-encryption_Intro-Challenges_Challenge-3_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,<module>@RSA-encryption_Attack-Wiener_Challenges_Multi_Layer_RSA_Multi_LayerRSAencrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,<module>@RSA-encryption_Intro-Challenges_Labyrinth-of-Suffering_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,<module>@RSA-encryption_Intro-Challenges_Meth_M4th_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,<module>@RSA-encryption_Intro-Challenges_C4-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,<module>@RSA-encryption_Intro-Challenges_Challenge-2_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,<module>@Block-Cipher_Attack-CBC-Padding-Oracle_Challenges_Secret_Server_secretserver-03f9e1472f1088fcf5571d3288e759e3.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,NEW@<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,23,59bd2,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,<module>@RSA-encryption_Attack-Coppersmith_Challenges_stereotypes_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_Secret_Server_secretserver-03f9e1472f1088fcf5571d3288e759e3.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,<module>@RSA-encryption_Factorisation-Fermat_Challenges_qproximity_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,<module>@RSA-encryption_Intro-Challenges_Challenge-4_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,<module>@RSA-encryption_Intro-Challenges_Challenge-0_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_CNVService.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,<module>@RSA-encryption_Intro-Challenges_Challenge-1_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,23,59bd2,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,24,1438c,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_baby_crypt_baby_crypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,24,1438c,<module>@RSA-encryption_Factorisation-Fermat_Challenges_Crafted-RSA_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,24,1438c,<module>@RSA-encryption_Intro-Challenges_Challenge-3_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,24,1438c,<module>@RSA-encryption_Attack-Wiener_Challenges_Multi_Layer_RSA_Multi_LayerRSAencrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,24,1438c,<module>@RSA-encryption_Intro-Challenges_Labyrinth-of-Suffering_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,24,1438c,<module>@RSA-encryption_Intro-Challenges_Meth_M4th_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,24,1438c,<module>@RSA-encryption_Intro-Challenges_C4-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,24,1438c,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,24,1438c,<module>@RSA-encryption_Intro-Challenges_Challenge-2_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,24,1438c,<module>@Block-Cipher_Attack-CBC-Padding-Oracle_Challenges_Secret_Server_secretserver-03f9e1472f1088fcf5571d3288e759e3.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,24,1438c,NEW@<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,24,1438c,<module>@RSA-encryption_Attack-Coppersmith_Challenges_stereotypes_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,24,1438c,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_Secret_Server_secretserver-03f9e1472f1088fcf5571d3288e759e3.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,24,1438c,<module>@RSA-encryption_Factorisation-Fermat_Challenges_qproximity_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,24,1438c,NEW@<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,24,1438c,<module>@RSA-encryption_Intro-Challenges_Challenge-4_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,24,1438c,<module>@RSA-encryption_Intro-Challenges_Challenge-0_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,24,1438c,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_CNVService.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,24,1438c,<module>@RSA-encryption_Intro-Challenges_Challenge-1_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,24,1438c,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_baby_crypt_baby_crypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,<module>@RSA-encryption_Factorisation-Fermat_Challenges_Crafted-RSA_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,<module>@RSA-encryption_Intro-Challenges_Challenge-3_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,<module>@RSA-encryption_Attack-Wiener_Challenges_Multi_Layer_RSA_Multi_LayerRSAencrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,<module>@RSA-encryption_Intro-Challenges_Labyrinth-of-Suffering_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,<module>@RSA-encryption_Intro-Challenges_Meth_M4th_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,<module>@RSA-encryption_Intro-Challenges_C4-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,<module>@RSA-encryption_Intro-Challenges_Challenge-2_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,<module>@Block-Cipher_Attack-CBC-Padding-Oracle_Challenges_Secret_Server_secretserver-03f9e1472f1088fcf5571d3288e759e3.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,NEW@<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,25,7d3e1,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,<module>@RSA-encryption_Attack-Coppersmith_Challenges_stereotypes_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_Secret_Server_secretserver-03f9e1472f1088fcf5571d3288e759e3.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,NEW@<module>@RSA-encryption_Intro-Challenges_LoS-reloaded_encrypt.py_slice.py,Undetermined,Undetermined
Crypton,25,7d3e1,<module>@RSA-encryption_Factorisation-Fermat_Challenges_qproximity_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,<module>@RSA-encryption_Intro-Challenges_Challenge-4_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,<module>@RSA-encryption_Intro-Challenges_Challenge-0_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_CNVService.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,<module>@RSA-encryption_Intro-Challenges_Challenge-1_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,25,7d3e1,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_baby_crypt_baby_crypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,<module>@RSA-encryption_Factorisation-Fermat_Challenges_Crafted-RSA_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,<module>@RSA-encryption_Intro-Challenges_Challenge-3_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,<module>@RSA-encryption_Attack-Wiener_Challenges_Multi_Layer_RSA_Multi_LayerRSAencrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,<module>@RSA-encryption_Intro-Challenges_Labyrinth-of-Suffering_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,<module>@RSA-encryption_Intro-Challenges_Meth_M4th_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,<module>@RSA-encryption_Intro-Challenges_C4-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,<module>@RSA-encryption_Intro-Challenges_Challenge-2_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,<module>@Block-Cipher_Attack-CBC-Padding-Oracle_Challenges_Secret_Server_secretserver-03f9e1472f1088fcf5571d3288e759e3.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,<module>@RSA-encryption_Intro-Challenges_LoS-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,NEW@<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,26,bcfba,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,<module>@RSA-encryption_Attack-Coppersmith_Challenges_stereotypes_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,NEW@<module>@RSA-encryption_Intro-Challenges_Dp&Dq_encrypt.py_slice.py,Benign,Benign
Crypton,26,bcfba,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_Secret_Server_secretserver-03f9e1472f1088fcf5571d3288e759e3.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,<module>@RSA-encryption_Factorisation-Fermat_Challenges_qproximity_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,<module>@RSA-encryption_Intro-Challenges_Challenge-4_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,<module>@RSA-encryption_Intro-Challenges_Challenge-0_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_CNVService.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,<module>@RSA-encryption_Intro-Challenges_Challenge-1_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,26,bcfba,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_baby_crypt_baby_crypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,NEW@<module>@RSA-encryption_Intro-Challenges_7h3_Godf4ther_encrypt.py_slice.py,Undetermined,Undetermined
Crypton,27,9d3ef,<module>@RSA-encryption_Factorisation-Fermat_Challenges_Crafted-RSA_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<module>@RSA-encryption_Intro-Challenges_Challenge-3_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<module>@RSA-encryption_Attack-Wiener_Challenges_Multi_Layer_RSA_Multi_LayerRSAencrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<module>@RSA-encryption_Intro-Challenges_Labyrinth-of-Suffering_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<module>@RSA-encryption_Intro-Challenges_Meth_M4th_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<module>@RSA-encryption_Intro-Challenges_C4-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<module>@RSA-encryption_Intro-Challenges_Challenge-2_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<module>@Block-Cipher_Attack-CBC-Padding-Oracle_Challenges_Secret_Server_secretserver-03f9e1472f1088fcf5571d3288e759e3.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<module>@RSA-encryption_Intro-Challenges_LoS-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,NEW@<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,27,9d3ef,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<module>@RSA-encryption_Intro-Challenges_Dp&Dq_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<module>@RSA-encryption_Attack-Coppersmith_Challenges_stereotypes_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_Secret_Server_secretserver-03f9e1472f1088fcf5571d3288e759e3.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<module>@RSA-encryption_Factorisation-Fermat_Challenges_qproximity_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<module>@RSA-encryption_Intro-Challenges_Challenge-4_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<module>@RSA-encryption_Intro-Challenges_Challenge-0_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_CNVService.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<module>@RSA-encryption_Intro-Challenges_Challenge-1_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,27,9d3ef,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,28,2aa6f,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_baby_crypt_baby_crypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
